Time,I_Atlas200DK-B,I_Pi-A
2023/3/2 01:02,0,0
2023/3/2 01:02,0,0
2023/3/2 01:02,0,0
2023/3/2 01:02,0,0
2023/3/2 01:02,0,0
2023/3/2 01:02,0,0
2023/3/2 01:02,0,0
2023/3/2 01:02,0,0
2023/3/2 01:02,0,0
2023/3/2 01:02,0,0
2023/3/2 01:02,0,0
2023/3/2 01:02,440,0
2023/3/2 01:02,520,0
2023/3/2 01:02,540,0
2023/3/2 01:02,580,0
2023/3/2 01:02,580,0
2023/3/2 01:02,580,0
2023/3/2 01:02,580,0
2023/3/2 01:02,580,0
2023/3/2 01:02,580,0
2023/3/2 01:02,560,0
2023/3/2 01:02,560,0
2023/3/2 01:02,560,0
2023/3/2 01:02,580,0
2023/3/2 01:02,580,0
2023/3/2 01:02,600,0
2023/3/2 01:02,560,0
2023/3/2 01:02,600,0
2023/3/2 01:02,580,0
2023/3/2 01:03,560,0
2023/3/2 01:03,560,0
2023/3/2 01:03,600,0
2023/3/2 01:03,580,0
2023/3/2 01:03,580,0
2023/3/2 01:03,580,0
2023/3/2 01:03,580,0
2023/3/2 01:03,580,0
2023/3/2 01:03,580,0
2023/3/2 01:03,580,0
2023/3/2 01:03,580,0
2023/3/2 01:03,580,0
2023/3/2 01:03,580,0
2023/3/2 01:03,580,0
2023/3/2 01:03,580,0
2023/3/2 01:03,580,0
2023/3/2 01:03,580,0
2023/3/2 01:03,580,0
2023/3/2 01:03,580,0
2023/3/2 01:03,580,0
2023/3/2 01:03,580,0
2023/3/2 01:03,580,0
2023/3/2 01:03,580,0
2023/3/2 01:03,580,0
2023/3/2 01:03,580,0
2023/3/2 01:03,600,0
2023/3/2 01:03,580,0
2023/3/2 01:03,600,0
2023/3/2 01:03,580,0
2023/3/2 01:03,580,0
2023/3/2 01:04,560,0
2023/3/2 01:04,580,0
2023/3/2 01:04,600,0
2023/3/2 01:04,580,0
2023/3/2 01:04,580,0
2023/3/2 01:04,560,0
2023/3/2 01:04,560,0
2023/3/2 01:04,580,0
2023/3/2 01:04,580,0
2023/3/2 01:04,560,0
2023/3/2 01:04,600,0
2023/3/2 01:04,580,0
2023/3/2 01:04,560,0
2023/3/2 01:04,580,0
2023/3/2 01:04,580,0
2023/3/2 01:04,560,0
2023/3/2 01:04,580,0
2023/3/2 01:04,580,0
2023/3/2 01:04,560,0
2023/3/2 01:04,580,0
2023/3/2 01:04,580,0
2023/3/2 01:04,560,0
2023/3/2 01:04,580,0
2023/3/2 01:04,560,0
2023/3/2 01:04,560,0
2023/3/2 01:04,580,0
2023/3/2 01:04,560,0
2023/3/2 01:04,580,0
2023/3/2 01:04,580,0
2023/3/2 01:04,580,0
2023/3/2 01:05,580,0
2023/3/2 01:05,580,0
2023/3/2 01:05,580,0
2023/3/2 01:05,580,0
2023/3/2 01:05,560,0
2023/3/2 01:05,580,0
2023/3/2 01:05,560,0
2023/3/2 01:05,560,0
2023/3/2 01:05,560,0
2023/3/2 01:05,560,0
2023/3/2 01:05,580,0
2023/3/2 01:05,600,0
2023/3/2 01:05,560,0
2023/3/2 01:05,560,0
2023/3/2 01:05,560,0
2023/3/2 01:05,580,0
2023/3/2 01:05,560,0
2023/3/2 01:05,600,0
2023/3/2 01:05,560,0
2023/3/2 01:05,560,0
2023/3/2 01:05,580,0
2023/3/2 01:05,580,0
2023/3/2 01:05,580,0
2023/3/2 01:05,560,0
2023/3/2 01:05,560,0
2023/3/2 01:05,560,0
2023/3/2 01:05,560,0
2023/3/2 01:05,560,0
2023/3/2 01:05,560,0
2023/3/2 01:05,560,0
2023/3/2 01:06,560,0
2023/3/2 01:06,560,0
2023/3/2 01:06,580,0
2023/3/2 01:06,580,0
2023/3/2 01:06,560,0
2023/3/2 01:06,560,0
2023/3/2 01:06,560,0
2023/3/2 01:06,560,0
2023/3/2 01:06,580,0
2023/3/2 01:06,560,0
2023/3/2 01:06,560,0
2023/3/2 01:06,560,0
2023/3/2 01:06,580,0
2023/3/2 01:06,580,0
2023/3/2 01:06,560,0
2023/3/2 01:06,560,0
2023/3/2 01:06,560,0
2023/3/2 01:06,560,0
2023/3/2 01:06,560,0
2023/3/2 01:06,560,0
2023/3/2 01:06,580,0
2023/3/2 01:06,560,0
2023/3/2 01:06,560,0
2023/3/2 01:06,560,0
2023/3/2 01:06,560,0
2023/3/2 01:06,580,0
2023/3/2 01:06,580,0
2023/3/2 01:06,560,0
2023/3/2 01:06,560,0
2023/3/2 01:06,580,0
2023/3/2 01:07,560,0
2023/3/2 01:07,580,0
2023/3/2 01:07,560,0
2023/3/2 01:07,580,0
2023/3/2 01:07,560,0
2023/3/2 01:07,560,0
2023/3/2 01:07,580,0
2023/3/2 01:07,580,0
2023/3/2 01:07,560,0
2023/3/2 01:07,560,0
2023/3/2 01:07,580,0
2023/3/2 01:07,560,0
2023/3/2 01:07,600,0
2023/3/2 01:07,580,0
2023/3/2 01:07,580,0
2023/3/2 01:07,560,0
2023/3/2 01:07,600,0
2023/3/2 01:07,560,0
2023/3/2 01:07,580,0
2023/3/2 01:07,560,0
2023/3/2 01:07,580,0
2023/3/2 01:07,560,0
2023/3/2 01:07,600,0
2023/3/2 01:07,560,0
2023/3/2 01:07,580,0
2023/3/2 01:07,560,0
2023/3/2 01:07,600,0
2023/3/2 01:07,560,0
2023/3/2 01:07,580,0
2023/3/2 01:07,560,0
2023/3/2 01:08,560,0
2023/3/2 01:08,560,0
2023/3/2 01:08,580,0
2023/3/2 01:08,580,0
2023/3/2 01:08,580,0
2023/3/2 01:08,580,0
2023/3/2 01:08,580,0
2023/3/2 01:08,580,0
2023/3/2 01:08,580,0
2023/3/2 01:08,600,0
2023/3/2 01:08,580,0
2023/3/2 01:08,580,0
2023/3/2 01:08,620,0
2023/3/2 01:08,580,0
2023/3/2 01:08,580,0
2023/3/2 01:08,600,0
2023/3/2 01:08,600,0
2023/3/2 01:08,580,0
2023/3/2 01:08,600,0
2023/3/2 01:08,580,0
2023/3/2 01:08,580,0
2023/3/2 01:08,580,0
2023/3/2 01:08,580,0
2023/3/2 01:08,580,0
2023/3/2 01:08,580,0
2023/3/2 01:08,600,0
2023/3/2 01:08,580,0
2023/3/2 01:08,580,0
2023/3/2 01:08,560,0
2023/3/2 01:08,580,0
2023/3/2 01:09,580,0
2023/3/2 01:09,620,0
2023/3/2 01:09,600,0
2023/3/2 01:09,600,0
2023/3/2 01:09,600,0
2023/3/2 01:09,600,0
2023/3/2 01:09,600,0
2023/3/2 01:09,580,0
2023/3/2 01:09,600,0
2023/3/2 01:09,600,0
2023/3/2 01:09,600,0
2023/3/2 01:09,600,0
2023/3/2 01:09,580,0
2023/3/2 01:09,620,0
2023/3/2 01:09,600,0
2023/3/2 01:09,600,0
2023/3/2 01:09,600,0
2023/3/2 01:09,600,0
2023/3/2 01:09,580,0
2023/3/2 01:09,600,0
2023/3/2 01:09,600,0
2023/3/2 01:09,600,0
2023/3/2 01:09,600,0
2023/3/2 01:09,600,0
2023/3/2 01:09,600,0
2023/3/2 01:09,600,0
2023/3/2 01:09,600,0
2023/3/2 01:09,600,0
2023/3/2 01:09,600,0
2023/3/2 01:09,600,0
2023/3/2 01:10,600,0
2023/3/2 01:10,600,0
2023/3/2 01:10,600,0
2023/3/2 01:10,600,0
2023/3/2 01:10,600,0
2023/3/2 01:10,600,0
2023/3/2 01:10,600,0
2023/3/2 01:10,600,0
2023/3/2 01:10,600,0
2023/3/2 01:10,600,0
2023/3/2 01:10,600,0
2023/3/2 01:10,600,0
2023/3/2 01:10,600,0
2023/3/2 01:10,580,0
2023/3/2 01:10,600,0
2023/3/2 01:10,600,0
2023/3/2 01:10,600,0
2023/3/2 01:10,600,0
2023/3/2 01:10,600,0
2023/3/2 01:10,580,0
2023/3/2 01:10,600,0
2023/3/2 01:10,600,0
2023/3/2 01:10,600,0
2023/3/2 01:10,580,0
2023/3/2 01:10,600,0
2023/3/2 01:10,600,0
2023/3/2 01:10,580,0
2023/3/2 01:10,600,0
2023/3/2 01:10,600,0
2023/3/2 01:10,580,0
2023/3/2 01:11,580,0
2023/3/2 01:11,600,0
2023/3/2 01:11,600,0
2023/3/2 01:11,580,0
2023/3/2 01:11,600,0
2023/3/2 01:11,580,0
2023/3/2 01:11,580,0
2023/3/2 01:11,600,0
2023/3/2 01:11,600,0
2023/3/2 01:11,620,0
2023/3/2 01:11,580,0
2023/3/2 01:11,580,0
2023/3/2 01:11,580,0
2023/3/2 01:11,580,0
2023/3/2 01:11,620,0
2023/3/2 01:11,580,0
2023/3/2 01:11,600,0
2023/3/2 01:11,600,0
2023/3/2 01:11,580,0
2023/3/2 01:11,600,0
2023/3/2 01:11,600,0
2023/3/2 01:11,580,0
2023/3/2 01:11,600,0
2023/3/2 01:11,580,0
2023/3/2 01:11,580,0
2023/3/2 01:11,600,0
2023/3/2 01:11,580,0
2023/3/2 01:11,580,0
2023/3/2 01:11,580,0
2023/3/2 01:11,600,0
2023/3/2 01:12,580,0
2023/3/2 01:12,580,0
2023/3/2 01:12,620,0
2023/3/2 01:12,580,0
2023/3/2 01:12,580,0
2023/3/2 01:12,580,0
2023/3/2 01:12,600,0
2023/3/2 01:12,580,0
2023/3/2 01:12,580,0
2023/3/2 01:12,580,0
2023/3/2 01:12,580,0
2023/3/2 01:12,580,0
2023/3/2 01:12,600,0
2023/3/2 01:12,580,0
2023/3/2 01:12,580,0
2023/3/2 01:12,580,0
2023/3/2 01:12,580,0
2023/3/2 01:12,580,0
2023/3/2 01:12,600,0
2023/3/2 01:12,600,0
2023/3/2 01:12,580,0
2023/3/2 01:12,580,0
2023/3/2 01:12,580,0
2023/3/2 01:12,580,0
2023/3/2 01:12,580,0
2023/3/2 01:12,580,0
2023/3/2 01:12,580,0
2023/3/2 01:12,580,0
2023/3/2 01:12,580,0
2023/3/2 01:12,580,0
2023/3/2 01:13,580,0
2023/3/2 01:13,580,0
2023/3/2 01:13,580,0
2023/3/2 01:13,580,0
2023/3/2 01:13,580,0
2023/3/2 01:13,580,0
2023/3/2 01:13,580,0
2023/3/2 01:13,580,0
2023/3/2 01:13,580,0
2023/3/2 01:13,580,0
2023/3/2 01:13,580,0
2023/3/2 01:13,580,0
2023/3/2 01:13,580,0
2023/3/2 01:13,580,0
2023/3/2 01:13,580,0
2023/3/2 01:13,580,0
2023/3/2 01:13,580,0
2023/3/2 01:13,600,0
2023/3/2 01:13,580,0
2023/3/2 01:13,580,0
2023/3/2 01:13,580,0
2023/3/2 01:13,600,0
2023/3/2 01:13,580,0
2023/3/2 01:13,580,0
2023/3/2 01:13,580,0
2023/3/2 01:13,600,0
2023/3/2 01:13,580,0
2023/3/2 01:13,580,0
2023/3/2 01:13,580,0
2023/3/2 01:13,580,0
2023/3/2 01:14,580,0
2023/3/2 01:14,580,0
2023/3/2 01:14,580,0
2023/3/2 01:14,580,0
2023/3/2 01:14,580,0
2023/3/2 01:14,580,0
2023/3/2 01:14,580,0
2023/3/2 01:14,580,0
2023/3/2 01:14,580,0
2023/3/2 01:14,580,0
2023/3/2 01:14,580,0
2023/3/2 01:14,580,0
2023/3/2 01:14,600,0
2023/3/2 01:14,580,0
2023/3/2 01:14,580,0
2023/3/2 01:14,580,0
2023/3/2 01:14,620,0
2023/3/2 01:14,600,0
2023/3/2 01:14,580,0
2023/3/2 01:14,580,0
2023/3/2 01:14,580,0
2023/3/2 01:14,580,0
2023/3/2 01:14,600,0
2023/3/2 01:14,580,0
2023/3/2 01:14,580,0
2023/3/2 01:14,600,0
2023/3/2 01:14,620,0
2023/3/2 01:14,580,0
2023/3/2 01:14,600,0
2023/3/2 01:14,580,0
2023/3/2 01:15,580,0
2023/3/2 01:15,580,0
2023/3/2 01:15,600,0
2023/3/2 01:15,600,0
2023/3/2 01:15,600,0
2023/3/2 01:15,600,0
2023/3/2 01:15,580,0
2023/3/2 01:15,580,0
2023/3/2 01:15,600,0
2023/3/2 01:15,600,0
2023/3/2 01:15,580,0
2023/3/2 01:15,600,0
2023/3/2 01:15,600,0
2023/3/2 01:15,580,0
2023/3/2 01:15,580,0
2023/3/2 01:15,600,0
2023/3/2 01:15,600,0
2023/3/2 01:15,600,0
2023/3/2 01:15,600,0
2023/3/2 01:15,600,0
2023/3/2 01:15,600,0
2023/3/2 01:15,600,0
2023/3/2 01:15,600,0
2023/3/2 01:15,580,0
2023/3/2 01:15,600,0
2023/3/2 01:15,580,0
2023/3/2 01:15,580,0
2023/3/2 01:15,600,0
2023/3/2 01:15,600,0
2023/3/2 01:15,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,580,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,620,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:16,600,0
2023/3/2 01:17,600,0
2023/3/2 01:17,600,0
2023/3/2 01:17,600,0
2023/3/2 01:17,600,0
2023/3/2 01:17,600,0
2023/3/2 01:17,600,0
2023/3/2 01:17,620,0
2023/3/2 01:17,600,0
2023/3/2 01:17,620,0
2023/3/2 01:17,600,0
2023/3/2 01:17,600,0
2023/3/2 01:17,600,0
2023/3/2 01:17,600,0
2023/3/2 01:17,600,0
2023/3/2 01:17,580,0
2023/3/2 01:17,600,0
2023/3/2 01:17,620,0
2023/3/2 01:17,600,0
2023/3/2 01:17,580,0
2023/3/2 01:17,620,0
2023/3/2 01:17,600,0
2023/3/2 01:17,640,0
2023/3/2 01:17,620,0
2023/3/2 01:17,620,0
2023/3/2 01:17,620,0
2023/3/2 01:17,620,0
2023/3/2 01:17,600,0
2023/3/2 01:17,620,0
2023/3/2 01:17,600,0
2023/3/2 01:17,620,0
2023/3/2 01:18,620,0
2023/3/2 01:18,580,0
2023/3/2 01:18,580,0
2023/3/2 01:18,620,0
2023/3/2 01:18,600,0
2023/3/2 01:18,600,0
2023/3/2 01:18,600,0
2023/3/2 01:18,580,0
2023/3/2 01:18,580,0
2023/3/2 01:18,600,0
2023/3/2 01:18,600,0
2023/3/2 01:18,580,0
2023/3/2 01:18,580,0
2023/3/2 01:18,580,0
2023/3/2 01:18,580,0
2023/3/2 01:18,580,0
2023/3/2 01:18,580,0
2023/3/2 01:18,580,0
2023/3/2 01:18,580,0
2023/3/2 01:18,580,0
2023/3/2 01:18,580,0
2023/3/2 01:18,580,0
2023/3/2 01:18,580,0
2023/3/2 01:18,580,0
2023/3/2 01:18,600,0
2023/3/2 01:18,580,0
2023/3/2 01:18,580,0
2023/3/2 01:18,600,0
2023/3/2 01:18,580,0
2023/3/2 01:18,580,0
2023/3/2 01:19,600,0
2023/3/2 01:19,580,0
2023/3/2 01:19,580,0
2023/3/2 01:19,580,0
2023/3/2 01:19,580,0
2023/3/2 01:19,580,0
2023/3/2 01:19,580,0
2023/3/2 01:19,580,0
2023/3/2 01:19,580,0
2023/3/2 01:19,580,0
2023/3/2 01:19,580,0
2023/3/2 01:19,580,0
2023/3/2 01:19,580,0
2023/3/2 01:19,580,0
2023/3/2 01:19,600,0
2023/3/2 01:19,580,0
2023/3/2 01:19,580,0
2023/3/2 01:19,580,0
2023/3/2 01:19,580,0
2023/3/2 01:19,580,0
2023/3/2 01:19,600,0
2023/3/2 01:19,580,0
2023/3/2 01:19,580,0
2023/3/2 01:19,580,0
2023/3/2 01:19,580,0
2023/3/2 01:19,620,0
2023/3/2 01:19,580,0
2023/3/2 01:19,580,0
2023/3/2 01:19,580,0
2023/3/2 01:19,580,0
2023/3/2 01:20,580,0
2023/3/2 01:20,580,0
2023/3/2 01:20,580,0
2023/3/2 01:20,580,0
2023/3/2 01:20,580,0
2023/3/2 01:20,600,0
2023/3/2 01:20,580,0
2023/3/2 01:20,580,0
2023/3/2 01:20,580,0
2023/3/2 01:20,580,0
2023/3/2 01:20,580,0
2023/3/2 01:20,580,0
2023/3/2 01:20,580,0
2023/3/2 01:20,580,0
2023/3/2 01:20,580,0
2023/3/2 01:20,580,0
2023/3/2 01:20,580,0
2023/3/2 01:20,620,0
2023/3/2 01:20,580,0
2023/3/2 01:20,600,0
2023/3/2 01:20,580,0
2023/3/2 01:20,580,0
2023/3/2 01:20,600,0
2023/3/2 01:20,600,0
2023/3/2 01:20,600,0
2023/3/2 01:20,580,0
2023/3/2 01:20,580,0
2023/3/2 01:20,580,0
2023/3/2 01:20,580,0
2023/3/2 01:20,580,0
2023/3/2 01:21,580,0
2023/3/2 01:21,600,0
2023/3/2 01:21,620,0
2023/3/2 01:21,580,0
2023/3/2 01:21,600,0
2023/3/2 01:21,600,0
2023/3/2 01:21,580,0
2023/3/2 01:21,580,0
2023/3/2 01:21,580,0
2023/3/2 01:21,580,0
2023/3/2 01:21,580,0
2023/3/2 01:21,580,0
2023/3/2 01:21,600,0
2023/3/2 01:21,580,0
2023/3/2 01:21,580,0
2023/3/2 01:21,580,0
2023/3/2 01:21,580,0
2023/3/2 01:21,580,0
2023/3/2 01:21,580,0
2023/3/2 01:21,580,0
2023/3/2 01:21,600,0
2023/3/2 01:21,600,0
2023/3/2 01:21,580,0
2023/3/2 01:21,580,0
2023/3/2 01:21,580,0
2023/3/2 01:21,580,0
2023/3/2 01:21,580,0
2023/3/2 01:21,580,0
2023/3/2 01:21,580,0
2023/3/2 01:21,580,0
2023/3/2 01:22,580,0
2023/3/2 01:22,580,0
2023/3/2 01:22,580,0
2023/3/2 01:22,580,0
2023/3/2 01:22,600,0
2023/3/2 01:22,580,0
2023/3/2 01:22,580,0
2023/3/2 01:22,600,0
2023/3/2 01:22,580,0
2023/3/2 01:22,600,0
2023/3/2 01:22,580,0
2023/3/2 01:22,580,0
2023/3/2 01:22,580,0
2023/3/2 01:22,580,0
2023/3/2 01:22,580,0
2023/3/2 01:22,580,0
2023/3/2 01:22,580,0
2023/3/2 01:22,600,0
2023/3/2 01:22,580,0
2023/3/2 01:22,580,0
2023/3/2 01:22,580,0
2023/3/2 01:22,580,0
2023/3/2 01:22,580,0
2023/3/2 01:22,580,0
2023/3/2 01:22,580,0
2023/3/2 01:22,580,0
2023/3/2 01:22,580,0
2023/3/2 01:22,580,0
2023/3/2 01:22,580,0
2023/3/2 01:22,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,600,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:23,580,0
2023/3/2 01:24,580,0
2023/3/2 01:24,580,0
2023/3/2 01:24,580,0
2023/3/2 01:24,580,0
2023/3/2 01:24,580,0
2023/3/2 01:24,600,0
2023/3/2 01:24,580,0
2023/3/2 01:24,580,0
2023/3/2 01:24,580,0
2023/3/2 01:24,580,0
2023/3/2 01:24,580,0
2023/3/2 01:24,580,0
2023/3/2 01:24,580,0
2023/3/2 01:24,580,0
2023/3/2 01:24,580,0
2023/3/2 01:24,580,0
2023/3/2 01:24,580,0
2023/3/2 01:24,620,0
2023/3/2 01:24,580,0
2023/3/2 01:24,580,0
2023/3/2 01:24,600,0
2023/3/2 01:24,620,0
2023/3/2 01:24,580,0
2023/3/2 01:24,580,0
2023/3/2 01:24,580,0
2023/3/2 01:24,580,0
2023/3/2 01:24,580,0
2023/3/2 01:24,580,0
2023/3/2 01:24,580,0
2023/3/2 01:24,580,0
2023/3/2 01:25,600,0
2023/3/2 01:25,580,0
2023/3/2 01:25,580,0
2023/3/2 01:25,580,0
2023/3/2 01:25,580,0
2023/3/2 01:25,580,0
2023/3/2 01:25,580,0
2023/3/2 01:25,620,0
2023/3/2 01:25,580,0
2023/3/2 01:25,580,0
2023/3/2 01:25,580,0
2023/3/2 01:25,580,0
2023/3/2 01:25,600,0
2023/3/2 01:25,580,0
2023/3/2 01:25,580,0
2023/3/2 01:25,580,0
2023/3/2 01:25,580,0
2023/3/2 01:25,580,0
2023/3/2 01:25,580,0
2023/3/2 01:25,580,0
2023/3/2 01:25,580,0
2023/3/2 01:25,600,0
2023/3/2 01:25,600,0
2023/3/2 01:25,580,0
2023/3/2 01:25,580,0
2023/3/2 01:25,580,0
2023/3/2 01:25,600,0
2023/3/2 01:25,580,0
2023/3/2 01:25,580,0
2023/3/2 01:25,600,0
2023/3/2 01:26,580,0
2023/3/2 01:26,580,0
2023/3/2 01:26,600,0
2023/3/2 01:26,580,0
2023/3/2 01:26,580,0
2023/3/2 01:26,600,0
2023/3/2 01:26,580,0
2023/3/2 01:26,580,0
2023/3/2 01:26,580,0
2023/3/2 01:26,580,0
2023/3/2 01:26,580,0
2023/3/2 01:26,580,0
2023/3/2 01:26,580,0
2023/3/2 01:26,580,0
2023/3/2 01:26,600,0
2023/3/2 01:26,600,0
2023/3/2 01:26,580,0
2023/3/2 01:26,580,0
2023/3/2 01:26,580,0
2023/3/2 01:26,580,0
2023/3/2 01:26,580,0
2023/3/2 01:26,580,0
2023/3/2 01:26,580,0
2023/3/2 01:26,600,0
2023/3/2 01:26,600,0
2023/3/2 01:26,600,0
2023/3/2 01:26,600,0
2023/3/2 01:26,580,0
2023/3/2 01:26,600,0
2023/3/2 01:26,600,0
2023/3/2 01:27,580,0
2023/3/2 01:27,580,0
2023/3/2 01:27,580,0
2023/3/2 01:27,580,0
2023/3/2 01:27,580,0
2023/3/2 01:27,600,0
2023/3/2 01:27,580,0
2023/3/2 01:27,580,0
2023/3/2 01:27,580,0
2023/3/2 01:27,580,0
2023/3/2 01:27,600,0
2023/3/2 01:27,600,0
2023/3/2 01:27,580,0
2023/3/2 01:27,580,0
2023/3/2 01:27,600,0
2023/3/2 01:27,580,0
2023/3/2 01:27,600,0
2023/3/2 01:27,580,0
2023/3/2 01:27,580,0
2023/3/2 01:27,580,0
2023/3/2 01:27,600,0
2023/3/2 01:27,580,0
2023/3/2 01:27,600,0
2023/3/2 01:27,580,0
2023/3/2 01:27,580,0
2023/3/2 01:27,580,0
2023/3/2 01:27,580,0
2023/3/2 01:27,580,0
2023/3/2 01:27,580,0
2023/3/2 01:27,580,0
2023/3/2 01:28,600,0
2023/3/2 01:28,580,0
2023/3/2 01:28,600,0
2023/3/2 01:28,580,0
2023/3/2 01:28,600,0
2023/3/2 01:28,580,0
2023/3/2 01:28,580,0
2023/3/2 01:28,600,0
2023/3/2 01:28,580,0
2023/3/2 01:28,580,0
2023/3/2 01:28,580,0
2023/3/2 01:28,600,0
2023/3/2 01:28,580,0
2023/3/2 01:28,580,0
2023/3/2 01:28,580,0
2023/3/2 01:28,580,0
2023/3/2 01:28,580,0
2023/3/2 01:28,580,0
2023/3/2 01:28,580,0
2023/3/2 01:28,580,0
2023/3/2 01:28,580,0
2023/3/2 01:28,580,0
2023/3/2 01:28,580,0
2023/3/2 01:28,580,0
2023/3/2 01:28,580,0
2023/3/2 01:28,580,0
2023/3/2 01:28,580,0
2023/3/2 01:28,580,0
2023/3/2 01:28,580,0
2023/3/2 01:28,580,0
2023/3/2 01:29,580,0
2023/3/2 01:29,580,0
2023/3/2 01:29,580,0
2023/3/2 01:29,580,0
2023/3/2 01:29,580,0
2023/3/2 01:29,600,0
2023/3/2 01:29,580,0
2023/3/2 01:29,580,0
2023/3/2 01:29,580,0
2023/3/2 01:29,580,0
2023/3/2 01:29,580,0
2023/3/2 01:29,580,0
2023/3/2 01:29,600,0
2023/3/2 01:29,580,0
2023/3/2 01:29,580,0
2023/3/2 01:29,600,0
2023/3/2 01:29,580,0
2023/3/2 01:29,580,0
2023/3/2 01:29,580,0
2023/3/2 01:29,580,0
2023/3/2 01:29,580,0
2023/3/2 01:29,580,0
2023/3/2 01:29,600,0
2023/3/2 01:29,600,0
2023/3/2 01:29,580,0
2023/3/2 01:29,580,0
2023/3/2 01:29,620,0
2023/3/2 01:29,580,0
2023/3/2 01:29,580,0
2023/3/2 01:29,580,0
2023/3/2 01:30,580,0
2023/3/2 01:30,580,0
2023/3/2 01:30,580,0
2023/3/2 01:30,580,0
2023/3/2 01:30,580,0
2023/3/2 01:30,580,0
2023/3/2 01:30,600,0
2023/3/2 01:30,580,0
2023/3/2 01:30,580,0
2023/3/2 01:30,600,0
2023/3/2 01:30,580,0
2023/3/2 01:30,580,0
2023/3/2 01:30,580,0
2023/3/2 01:30,580,0
2023/3/2 01:30,600,0
2023/3/2 01:30,580,0
2023/3/2 01:30,580,0
2023/3/2 01:30,600,0
2023/3/2 01:30,580,0
2023/3/2 01:30,580,0
2023/3/2 01:30,580,0
2023/3/2 01:30,580,0
2023/3/2 01:30,580,0
2023/3/2 01:30,580,0
2023/3/2 01:30,600,0
2023/3/2 01:30,580,0
2023/3/2 01:30,580,0
2023/3/2 01:30,580,0
2023/3/2 01:30,600,0
2023/3/2 01:30,580,0
2023/3/2 01:31,580,0
2023/3/2 01:31,580,0
2023/3/2 01:31,580,0
2023/3/2 01:31,580,0
2023/3/2 01:31,580,0
2023/3/2 01:31,580,0
2023/3/2 01:31,580,0
2023/3/2 01:31,580,0
2023/3/2 01:31,580,0
2023/3/2 01:31,600,0
2023/3/2 01:31,600,0
2023/3/2 01:31,580,0
2023/3/2 01:31,580,0
2023/3/2 01:31,580,0
2023/3/2 01:31,580,0
2023/3/2 01:31,580,0
2023/3/2 01:31,600,0
2023/3/2 01:31,600,0
2023/3/2 01:31,600,0
2023/3/2 01:31,620,0
2023/3/2 01:31,580,0
2023/3/2 01:31,580,0
2023/3/2 01:31,600,0
2023/3/2 01:31,580,0
2023/3/2 01:31,580,0
2023/3/2 01:31,600,0
2023/3/2 01:31,580,0
2023/3/2 01:31,580,0
2023/3/2 01:31,600,0
2023/3/2 01:31,580,0
2023/3/2 01:32,580,0
2023/3/2 01:32,580,0
2023/3/2 01:32,600,0
2023/3/2 01:32,580,0
2023/3/2 01:32,600,0
2023/3/2 01:32,600,0
2023/3/2 01:32,580,0
2023/3/2 01:32,580,0
2023/3/2 01:32,600,0
2023/3/2 01:32,600,0
2023/3/2 01:32,580,0
2023/3/2 01:32,580,0
2023/3/2 01:32,600,0
2023/3/2 01:32,580,0
2023/3/2 01:32,580,0
2023/3/2 01:32,600,0
2023/3/2 01:32,580,0
2023/3/2 01:32,580,0
2023/3/2 01:32,580,0
2023/3/2 01:32,580,0
2023/3/2 01:32,580,0
2023/3/2 01:32,580,0
2023/3/2 01:32,600,0
2023/3/2 01:32,580,0
2023/3/2 01:32,580,0
2023/3/2 01:32,580,0
2023/3/2 01:32,580,0
2023/3/2 01:32,580,0
2023/3/2 01:32,580,0
2023/3/2 01:32,580,0
2023/3/2 01:33,580,0
2023/3/2 01:33,620,0
